"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0009607","GO:0009607","response to biotic stimulus",452,0.675376491281841,2.00516939718,9.99900009999e-05,0.00310538666987914,0.00266799976077573,694,"tags=46%, list=18%, signal=43%","Il12b/Il1b/Cxcl10/Nos2/Cxcl1/Cxcl2/Gbp5/Ccl22/Rsad2/Cxcl9/Il27/Gbp4/Tnf/Ccl5/Cmpk2/Saa3/Ubd/Clec4e/Ifit1/Il1a/Gm12250/Cxcl5/Gbp6/Ifi205/Lcn2/Tgtp1/Iigp1/Zbp1/Serpina3f/Nlrp3/C3/Cxcl11/Mx1/Ccl20/Mx2/Ccl3/Oasl1/Gbp2/Il23a/Isg15/Ddx60/Ccl4/Gbp3/Tnfaip3/Parp14/Slfn8/Oasl2/Batf2/Ifi203/Rtp4/Gbp7/Usp18/Pglyrp3/Ifi44/Ifit2/Ccl2/Igtp/Ifit3/Cx3cl1/Gbp9/Tnfsf4/Cd274/Ifih1/Irgm2/Irf1/Nfkbia/Tlr2/Ptx3/Slamf7/Ripk2/Oas1g/Mndal/Il15/Zc3h12a/Oas2/Casp4/Stx11/Nod2/Irf7/Pglyrp2/Bcl3/Trim30a/Bdkrb1/Dtx3l/Oas1b/H2-Q7/Camp/Herc6/Rnf213/Trim30d/Cd74/Dhx58/Ch25h/Ccl7/Sp110/Parp9/Cxcl16/Ccl8/Trim21/Ccl9/Slfn9/Oas1a/Oas3/Ifi204/Tnfsf8/Lbp/Slpi/Batf/Il4i1/Psmb9/Irgm1/Gch1/Trex1/Adamts4/Socs1/Ccl17/Arid5a/Tslp/Relb/Tlr1/Csf1/Stat2/Slamf8/Ptgir/Trim30b/Cfb/Malt1/Cd14/Nmi/Sp100/Tagap/Tnip1/Nlrc5/Krt16/Plscr1/Stat1/Slc15a3/Arg2/Trim34a/Tnfrsf1b/Clec4a1/Prdm1/Slfn4/Jak2/Ikbke/H2-K1/Ptgs2/Tlr3/Rgs1/Nfkb1/Peli1/Bid/Znfx1/Bmp2/Hck/Kynu/Cybb/Ier3/Rel/Pik3r6/Gpr31b/Gata3/Nfkbib/Mfhas1/Ciita/Trim25/Nod1/Gsdmd/Il34/Ifi35/Zc3hav1/Zfp36/Tap1/Slamf9/Samhd1/Ereg/Pde4b/Lck/Rnf19b/Gdap10/Trim12a/Irf5/Cflar/Plscr2/Isg20/Cd86/Il27ra/Il23r/Casp1/Rab20/Mcoln2/Rnf31/Aim2/Ncf1/Tap2/Gm11772/Syk/Adar/H2-M3/Ifitm1/Fcgr2b/Tnfrsf14/Treml4/Trim56/Ccdc88b/Cd47/Clec2d/Irf2"
"GO:0044419","GO:0044419","biological process involved in interspecies interaction between organisms",455,0.674772005963589,2.00345776543196,9.99900009999e-05,0.00310538666987914,0.00266799976077573,694,"tags=45%, list=18%, signal=42%","Il12b/Il1b/Cxcl10/Nos2/Cxcl1/Cxcl2/Gbp5/Ccl22/Rsad2/Cxcl9/Il27/Gbp4/Tnf/Ccl5/Cmpk2/Saa3/Ubd/Clec4e/Ifit1/Il1a/Gm12250/Cxcl5/Gbp6/Ifi205/Lcn2/Tgtp1/Iigp1/Zbp1/Serpina3f/Nlrp3/C3/Cxcl11/Mx1/Ccl20/Mx2/Ccl3/Oasl1/Gbp2/Il23a/Isg15/Ddx60/Ccl4/Gbp3/Tnfaip3/Parp14/Icam1/Slfn8/Oasl2/Batf2/Ifi203/Rtp4/Gbp7/Usp18/Pglyrp3/Ifi44/Ifit2/Ccl2/Igtp/Ifit3/Cx3cl1/Gbp9/Tnfsf4/Cd274/Ifih1/Irgm2/Irf1/Nfkbia/Tlr2/Ptx3/Slamf7/Ripk2/Oas1g/Mndal/Il15/Zc3h12a/Oas2/Casp4/Stx11/Nod2/Irf7/Pglyrp2/Bcl3/Trim30a/Bdkrb1/Dtx3l/Oas1b/H2-Q7/Camp/Herc6/Rnf213/Trim30d/Cd74/Dhx58/Ch25h/Ccl7/Sp110/Parp9/Cxcl16/Ccl8/Trim21/Ccl9/Slfn9/Oas1a/Oas3/Ifi204/Tnfsf8/Lbp/Slpi/Batf/Psmb9/Irgm1/Gch1/Trex1/Adamts4/Socs1/Ccl17/Arid5a/Tslp/Relb/Tlr1/Csf1/Stat2/Slamf8/Ptgir/Trim30b/Cfb/Malt1/Cd14/Nmi/Sp100/Tagap/Tnip1/Nlrc5/Krt16/Plscr1/Stat1/Slc15a3/Arg2/Trim34a/Tnfrsf1b/Clec4a1/Prdm1/Slfn4/Jak2/Ikbke/H2-K1/Ptgs2/Tlr3/Rgs1/Nfkb1/Peli1/Znfx1/Bmp2/Hck/Kynu/Cybb/Ier3/Rel/Pik3r6/Gpr31b/Gata3/Nfkbib/Mfhas1/Ciita/Trim25/Nod1/Gsdmd/Il34/Ifi35/Zc3hav1/Zfp36/Tap1/Slamf9/Samhd1/Ereg/Pde4b/Lck/Rnf19b/Gdap10/Trim12a/Irf5/Cflar/Plscr2/Isg20/Cd86/Il27ra/Il23r/Casp1/Rab20/Mcoln2/Rnf31/Aim2/Ncf1/Tap2/Gm11772/Syk/Adar/H2-M3/Ifitm1/Fcgr2b/Tnfrsf14/Treml4/Trim56/Ccdc88b/Cd47/Clec2d/Irf2"
"GO:0019079","GO:0019079","viral genome replication",41,0.748101401857071,2.00277455701083,0.000105596620908131,0.00310538666987914,0.00266799976077573,710,"tags=61%, list=18%, signal=50%","Rsad2/Tnf/Ccl5/Oasl1/Isg15/Oasl2/Ifih1/Oas1g/Zc3h12a/Oas2/Oas1b/Ccl8/Oas1a/Oas3/Ifi204/Slpi/Parp10/Plscr1/Znfx1/Zc3hav1/Isg20/Gm11772/Adar/Ifitm1/Eif2ak2"
"GO:0002548","GO:0002548","monocyte chemotaxis",21,0.817618220083167,2.00122015470164,0.000114481969089868,0.00310538666987914,0.00266799976077573,283,"tags=62%, list=7%, signal=58%","Cxcl10/Ccl22/Ccl5/Ccl20/Ccl3/Ccl4/Ccl2/Cx3cl1/Ccl7/Ccl8/Ccl9/Ccl17/Slamf8"
"GO:0050688","GO:0050688","regulation of defense response to virus",30,0.773816810491837,2.00084104447494,0.000108554059921841,0.00310538666987914,0.00266799976077573,197,"tags=37%, list=5%, signal=35%","Il12b/Il1b/Il27/Gbp4/Ccl5/Il23a/Il15/Zc3h12a/Dtx3l/Dhx58/Parp9"
"GO:0032496","GO:0032496","response to lipopolysaccharide",115,0.693898578139576,1.99773963494167,0.000100341159943809,0.00310538666987914,0.00266799976077573,398,"tags=40%, list=10%, signal=37%","Il12b/Il1b/Cxcl10/Nos2/Cxcl1/Cxcl2/Cxcl9/Tnf/Ccl5/Cmpk2/Il1a/Cxcl5/Gbp6/Nlrp3/Cxcl11/Gbp2/Tnfaip3/Ccl2/Igtp/Cx3cl1/Tnfsf4/Cd274/Nfkbia/Ripk2/Zc3h12a/Nod2/Trim30a/Bdkrb1/Trim30d/Cxcl16/Lbp/Slpi/Irgm1/Gch1/Arid5a/Ptgir/Malt1/Cd14/Tnip1/Plscr1/Stat1/Tnfrsf1b/Jak2/Ptgs2/Nfkb1/Peli1"
"GO:0043370","GO:0043370","regulation of CD4-positive, alpha-beta T cell differentiation",21,0.815858782332174,1.99691371656005,0.000114481969089868,0.00310538666987914,0.00266799976077573,476,"tags=67%, list=12%, signal=59%","Il27/Nlrp3/Il23a/Tnfsf4/Irf1/Ripk2/Cd83/Zc3h12a/Nfkbiz/Socs1/Malt1/Nfkbid/Il2rg/Gata3"
"GO:0045071","GO:0045071","negative regulation of viral genome replication",31,0.768514989866719,1.99330430310894,0.000108389334489486,0.00310538666987914,0.00266799976077573,406,"tags=55%, list=10%, signal=50%","Rsad2/Tnf/Ccl5/Oasl1/Isg15/Oasl2/Ifih1/Oas1g/Oas2/Oas1b/Oas1a/Oas3/Ifi204/Slpi/Parp10/Plscr1/Znfx1"
"GO:0006952","GO:0006952","defense response",518,0.669213942784858,1.99022203724927,9.99900009999e-05,0.00310538666987914,0.00266799976077573,735,"tags=46%, list=19%, signal=43%","Il12b/Il1b/Cxcl10/Nos2/Cxcl1/Cxcl2/Gbp5/Ccl22/Rsad2/Cxcl9/Il27/Tgtp2/Gbp4/Tnf/Sele/Ccl5/Saa3/Ubd/Clec4e/Ifit1/Il1a/Cxcl5/Gbp6/Ifi205/Lcn2/Tgtp1/Iigp1/Zbp1/Nlrp3/C3/Fpr2/Cxcl11/Gm4951/Mx1/Ccrl2/Ccl20/Mx2/Ccl3/Oasl1/Gbp2/Il23a/Isg15/Ddx60/Ccl4/Gbp3/Tnfaip3/Parp14/Icam1/Slfn8/Oasl2/Batf2/Ifi203/Rtp4/Gbp7/Pglyrp3/Ifit2/Ccl2/Igtp/Ifi47/Ifit3/Gm4841/Cx3cl1/Gbp9/Tnfsf4/Slc7a2/F830016B08Rik/Ifih1/Irgm2/Irf1/Nfkbia/Adora2a/Tlr2/Ptx3/Slamf7/Ripk2/Socs3/Oas1g/Mndal/Il15/Zc3h12a/Gm5431/Oas2/Casp4/Stx11/Nod2/Irf7/Nfkbiz/Pglyrp2/Bcl3/Trim30a/Bdkrb1/Dtx3l/Oas1b/H2-Q7/Camp/Herc6/Rnf213/Trim30d/Cd74/Dhx58/Ch25h/Ccl7/Sp110/Parp9/Cxcl16/Ccl8/Trim21/Ccl9/Fpr1/Selp/Slfn9/Oas1a/Oas3/Ifi204/Tnfsf8/Lbp/Slpi/Batf/Gm12185/Irgm1/Gch1/Trex1/Adamts4/Socs1/Chil1/Ccl17/Arid5a/Tslp/Bcl6b/Relb/Tlr1/Csf1/Elf3/Stat2/Slamf8/Ptgir/Trim30b/Cfb/Malt1/Ccr3/Cd14/Nmi/Sp100/Tagap/Tnip1/Nlrc5/Krt16/Plscr1/Il1rn/Ptges/Stat1/Slc15a3/Nfkbid/Arg2/Trim34a/Tnfrsf1b/Clec4a1/Prdm1/Jak2/Ikbke/H2-K1/Ptgs2/Tlr3/Nfkb1/Znfx1/Kl/Itga2/Il1r2/Bmp2/Aoah/Hck/Kynu/Cybb/Ier3/Rel/Pik3r6/Gpr31b/Gata3/Nox1/Nfkbib/Mfhas1/Ciita/Trim25/Nod1/Gsdmd/Il34/Ifi35/Zc3hav1/Zfp36/Tapbp/Tap1/Slamf9/Samhd1/Ereg/Ctsc/Lck/Rnf19b/Trim12a/Irf5/Isg20/Cd86/Il27ra/Il23r/Casp1/Rab20/Mcoln2/Il1rl1/Rnf31/Aim2/Adora2b/Ncf1/Foxf1/Tap2/Akna/Syk/Adar/H2-M3/Ifitm1/Fcgr2b/Tnfsf11/Tnfrsf14/Treml4/Trim56/Ccdc88b/Cd47/Clec2d/Cacna1e/Irf2/S1pr3/9930111J21Rik1/Myd88/Eif2ak2/Themis2/Il18rap/Tnfrsf4/Casp7/Rbpj/Mlkl/Rnf135"
"GO:2000514","GO:2000514","regulation of CD4-positive, alpha-beta T cell activation",25,0.790215726188238,1.98812103621295,0.000111383381599465,0.00310538666987914,0.00266799976077573,476,"tags=64%, list=12%, signal=57%","Il27/Nlrp3/Il23a/Tnfsf4/Cd274/Irf1/Ripk2/Cd83/Zc3h12a/Nfkbiz/Socs1/Malt1/Nfkbid/Arg2/Il2rg/Gata3"
"GO:0002526","GO:0002526","acute inflammatory response",35,0.753930537813498,1.986209583305,0.000106986198780357,0.00310538666987914,0.00266799976077573,412,"tags=46%, list=11%, signal=41%","Il1b/Cxcl1/Tnf/Ccl5/Saa3/Il1a/Nlrp3/C3/Icam1/Tnfsf4/Lbp/Plscr1/Il1rn/Ptges/Ptgs2/Kl"
"GO:0034097","GO:0034097","response to cytokine",333,0.672382265867939,1.98600676372176,9.99900009999e-05,0.00310538666987914,0.00266799976077573,429,"tags=35%, list=11%, signal=34%","Il12b/Il1b/Cxcl10/Nos2/Cxcl1/Cxcl2/Gbp5/Ccl22/Cxcl9/Tgtp2/Gbp4/Tnf/Sele/Ccl5/Saa3/Ubd/Csf2/Ifit1/Il1a/Cxcl5/Gbp6/Ifi205/Csf3/Tgtp1/Iigp1/Zbp1/Serpina3f/Cxcl11/Gm4951/Ccl20/Traf1/Ccl3/Oasl1/Gbp2/Isg15/Ccl4/Gbp3/Parp14/Icam1/Oasl2/Ifi203/Gbp7/Ifit2/Ccl2/Igtp/Ifi47/Ifit3/Gm4841/Cx3cl1/Gbp9/F830016B08Rik/Cd274/Ifih1/Irgm2/Irf1/Nfkbia/Serpina3i/Tlr2/Ripk2/Socs3/Oas1g/Mndal/Il15/Zc3h12a/Gm5431/Serpina3g/Oas2/Casp4/Stx11/Irf7/H2-Q7/Cd74/Xaf1/Ebi3/Ch25h/Ccl7/Parp9/Cxcl16/Ccl8/Trim21/Ccl9/Selp/Oas1a/Oas3/Ifi204/Foxh1/Gm12185/Irgm1/Gch1/Serpina3h/Trex1/Socs1/Ccl17/Tslp/Relb/Birc3/Csf1/Stat2/Il15ra/Cd14/Nmi/Sp100/Nlrc5/Il13ra2/Plscr1/Il1rn/Stat1/Jak2/Ikbke/Ptgs2/Nfkb1/Edn1/Il2rg/Pdgfb/Gfpt2/Il13ra1/Il1r2/Kynu"
"GO:0002831","GO:0002831","regulation of response to biotic stimulus",143,0.684604632903289,1.98439809661642,0.000100070049034324,0.00310538666987914,0.00266799976077573,691,"tags=51%, list=18%, signal=44%","Il12b/Il1b/Cxcl1/Gbp5/Il27/Gbp4/Ccl5/Cxcl5/Ifi205/Zbp1/C3/Oasl1/Il23a/Isg15/Ddx60/Tnfaip3/Parp14/Ifi203/Igtp/Cx3cl1/Cd274/Irf1/Tlr2/Ripk2/Oas1g/Mndal/Il15/Zc3h12a/Nod2/Irf7/Trim30a/Dtx3l/Trim30d/Cd74/Dhx58/Parp9/Trim21/Oas1a/Oas3/Ifi204/Lbp/Il4i1/Irgm1/Trex1/Socs1/Stat2/Slamf8/Nmi/Nlrc5/Plscr1/Stat1/Arg2/Ikbke/Znfx1/Pik3r6/Nod1/Ifi35/Zc3hav1/Tap1/Samhd1/Ereg/Trim12a/Il23r/Rnf31/Aim2/Ncf1/Tap2/Syk/Adar/H2-M3/Treml4/Trim56/Clec2d"
"GO:0050830","GO:0050830","defense response to Gram-positive bacterium",40,0.74205429676341,1.9831751911536,0.0001057753331923,0.00310538666987914,0.00266799976077573,224,"tags=45%, list=6%, signal=43%","Il1b/Gbp4/Tnf/Gbp6/Nlrp3/Gbp2/Gbp3/Gbp7/Pglyrp3/Gbp9/Tlr2/Ripk2/Casp4/Nod2/Pglyrp2/Camp/Tnfsf8/Lbp"
"GO:0070555","GO:0070555","response to interleukin-1",50,0.725558438251129,1.98284982779213,0.000103691414350892,0.00310538666987914,0.00266799976077573,421,"tags=42%, list=11%, signal=38%","Il1b/Ccl22/Sele/Ccl5/Saa3/Zbp1/Ccl20/Ccl3/Ccl4/Ccl2/Cx3cl1/Irf1/Ripk2/Zc3h12a/Ccl7/Ccl8/Ccl9/Ccl17/Il1rn/Nfkb1/Il1r2"
"GO:0072676","GO:0072676","lymphocyte migration",41,0.740451224445829,1.98229393681975,0.000105596620908131,0.00310538666987914,0.00266799976077573,487,"tags=54%, list=12%, signal=47%","Cxcl10/Ccl22/Ccl5/Ccl20/Ccl3/Ccl4/Icam1/Ccl2/Cx3cl1/Tnfsf4/Madcam1/Ch25h/Ccl7/Cxcl16/Ccl8/Ccl9/Adtrp/Ccl17/Itgal/Cyp7b1/Gata3/Itga4"
"GO:0002293","GO:0002293","alpha-beta T cell differentiation involved in immune response",29,0.769431284499995,1.98095946157441,0.000109206071857595,0.00310538666987914,0.00266799976077573,358,"tags=52%, list=9%, signal=47%","Il12b/Il27/Nlrp3/Il23a/Tnfsf4/Irf1/Ripk2/Zc3h12a/Nfkbiz/Bcl3/Batf/Relb/Malt1/Nfkbid/Sema4a"
"GO:0002294","GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response",29,0.769431284499995,1.98095946157441,0.000109206071857595,0.00310538666987914,0.00266799976077573,358,"tags=52%, list=9%, signal=47%","Il12b/Il27/Nlrp3/Il23a/Tnfsf4/Irf1/Ripk2/Zc3h12a/Nfkbiz/Bcl3/Batf/Relb/Malt1/Nfkbid/Sema4a"
"GO:0042093","GO:0042093","T-helper cell differentiation",29,0.769431284499995,1.98095946157441,0.000109206071857595,0.00310538666987914,0.00266799976077573,358,"tags=52%, list=9%, signal=47%","Il12b/Il27/Nlrp3/Il23a/Tnfsf4/Irf1/Ripk2/Zc3h12a/Nfkbiz/Bcl3/Batf/Relb/Malt1/Nfkbid/Sema4a"
"GO:0002824","GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",54,0.719285862406144,1.97943686448732,0.000103135313531353,0.00310538666987914,0.00266799976077573,789,"tags=69%, list=20%, signal=55%","Il12b/Il1b/Rsad2/Tnf/H2-M2/Nlrp3/C3/Il23a/Tnfsf4/Cd274/H2-Q6/Ripk2/Nod2/Nfkbiz/H2-Q10/H2-Q7/H2-Q4/H2-T10/Arid5a/H2-Q1/Malt1/Gm7030/Nfkbid/Jak2/H2-K1/Gata3/Il27ra/Il23r/Tyk2/Tap2/H2-M3/Gm11127/Pnp/H2-T22/Ptprc/Il18/Il1r1"
"GO:0045069","GO:0045069","regulation of viral genome replication",37,0.746280349762711,1.97908390829018,0.000106462259129139,0.00310538666987914,0.00266799976077573,710,"tags=62%, list=18%, signal=51%","Rsad2/Tnf/Ccl5/Oasl1/Isg15/Oasl2/Ifih1/Oas1g/Oas2/Oas1b/Oas1a/Oas3/Ifi204/Slpi/Parp10/Plscr1/Znfx1/Zc3hav1/Isg20/Gm11772/Adar/Ifitm1/Eif2ak2"
"GO:0035710","GO:0035710","CD4-positive, alpha-beta T cell activation",41,0.736685077913536,1.97221142336084,0.000105596620908131,0.00310538666987914,0.00266799976077573,408,"tags=51%, list=10%, signal=46%","Il12b/Rsad2/Il27/Nlrp3/Il23a/Tnfsf4/Cd274/Irf1/Ripk2/Cd83/Zc3h12a/Nfkbiz/Bcl3/Batf/Socs1/Relb/Malt1/Nfkbid/Arg2/Sema4a/Il2rg"
"GO:0044403","GO:0044403","biological process involved in symbiotic interaction",51,0.720775473153339,1.97210898373754,0.000103680663556247,0.00310538666987914,0.00266799976077573,373,"tags=45%, list=10%, signal=41%","Cxcl1/Ccl5/Cxcl5/Gbp6/Gbp2/Gbp3/Icam1/Gbp7/Pglyrp3/Gbp9/Ptx3/Zc3h12a/Pglyrp2/Trim30a/Camp/Trim30d/Cd74/Ch25h/Ccl8/Trim21/Trim30b/Trim34a/Jak2"
"GO:0002286","GO:0002286","T cell activation involved in immune response",43,0.732555448661952,1.97154477247942,0.000105030984140321,0.00310538666987914,0.00266799976077573,365,"tags=47%, list=9%, signal=43%","Il12b/Il27/Clec4e/Nlrp3/Il23a/Icam1/Tnfsf4/Irf1/Ripk2/Zc3h12a/Stx11/Nfkbiz/Bcl3/Cd74/Batf/Relb/Malt1/Nfkbid/Sema4a/Itgal"
"GO:0002292","GO:0002292","T cell differentiation involved in immune response",33,0.75269454250481,1.96907003539824,0.000107573149741824,0.00310538666987914,0.00266799976077573,358,"tags=48%, list=9%, signal=44%","Il12b/Il27/Clec4e/Nlrp3/Il23a/Tnfsf4/Irf1/Ripk2/Zc3h12a/Nfkbiz/Bcl3/Batf/Relb/Malt1/Nfkbid/Sema4a"
"GO:0071347","GO:0071347","cellular response to interleukin-1",43,0.731631887362468,1.96905916889079,0.000105030984140321,0.00310538666987914,0.00266799976077573,421,"tags=44%, list=11%, signal=40%","Il1b/Ccl22/Ccl5/Saa3/Zbp1/Ccl20/Ccl3/Ccl4/Ccl2/Cx3cl1/Irf1/Zc3h12a/Ccl7/Ccl8/Ccl9/Ccl17/Il1rn/Nfkb1/Il1r2"
"GO:0032733","GO:0032733","positive regulation of interleukin-10 production",18,0.82442800475907,1.96707134672215,0.000117233294255569,0.00310538666987914,0.00266799976077573,256,"tags=56%, list=7%, signal=52%","Il12b/Il23a/Isg15/Tnfsf4/Cd274/Tlr2/Cd83/Nod2/Bcl3/Tslp"
"GO:0002821","GO:0002821","positive regulation of adaptive immune response",57,0.710408634254507,1.96199402350831,0.000102774922918808,0.00310538666987914,0.00266799976077573,789,"tags=67%, list=20%, signal=54%","Il12b/Il1b/Rsad2/Tnf/H2-M2/Nlrp3/C3/Il23a/Tnfsf4/Cd274/H2-Q6/Ripk2/Nod2/Nfkbiz/H2-Q10/H2-Q7/H2-Q4/Cd74/H2-T10/Arid5a/H2-Q1/Malt1/Gm7030/Nfkbid/Jak2/H2-K1/Gata3/Il27ra/Il23r/Tyk2/Tap2/H2-M3/Gm11127/Pnp/H2-T22/Ptprc/Il18/Il1r1"
"GO:0006955","GO:0006955","immune response",507,0.65986257430444,1.96196456805538,9.99900009999e-05,0.00310538666987914,0.00266799976077573,717,"tags=46%, list=18%, signal=43%","Il12b/Il1b/Cxcl10/Nos2/Cxcl1/Cxcl2/Gbp5/Ccl22/Rsad2/Cxcl9/Il27/Gbp4/Tnf/H2-M2/Ccl5/Ubd/Clec4e/Csf2/Ifit1/Il1a/Cxcl5/Gbp6/Ifi205/Lcn2/Csf3/Tgtp1/Iigp1/Zbp1/Nlrp3/C3/Fpr2/Cxcl11/Mx1/Ccrl2/Ccl20/Mx2/Ccl3/Oasl1/Gbp2/Il23a/Isg15/Ddx60/Ccl4/Gbp3/Tnfaip3/Tnfsf15/Parp14/Icam1/Oasl2/Ifi203/Bcl2a1d/Gbp7/Pglyrp3/Ifi44/Ifit2/Ccl2/Igtp/Ifit3/Icosl/Cx3cl1/Gbp9/Tnfsf4/Cd274/Ifih1/Irgm2/H2-Q6/Irf1/Nfkbia/Tlr2/Ptx3/Slamf7/Ripk2/Oas1g/Mndal/Il15/Zc3h12a/Tnfsf10/Serpina3g/Lif/Oas2/Phf11a/Casp4/Stx11/Nod2/Irf7/Nfkbiz/Pglyrp2/Bcl3/Trim30a/Dtx3l/H2-Q10/H2-Q7/Camp/H2-Q4/Lcp2/Herc6/Trim30d/Cd74/Dhx58/Ch25h/Ccl7/Sp110/Parp9/Cxcl16/Ccl8/Fas/Trim21/Ccl9/Fpr1/Oas1a/Oas3/Ifi204/Tnfsf8/Lbp/Slpi/Batf/Il4i1/Nepn/Irgm1/Gch1/Trex1/H2-T10/Socs1/Ccl17/Arid5a/Tslp/Bcl6b/Relb/H2-Q1/Tlr1/Csf1/Stat2/Slamf8/Trim30b/Cfb/Malt1/Ccr3/Cd14/Nmi/Sp100/Gm7030/Nfkb2/Lax1/Tnip1/Nlrc5/Krt16/Il13ra2/Plscr1/Il1rn/Stat1/Slc15a3/Nfkbid/Arg2/Dll1/Trim34a/Tnfrsf1b/Sema4a/Clec4a1/Itgal/Prdm1/Jak2/Ikbke/H2-K1/Tlr3/Peli1/Znfx1/Hck/Kynu/Enpp2/Cybb/Dock10/Rel/Pik3r6/Gpr31b/Nr4a3/Gata3/Mfhas1/Ciita/Trim25/Nod1/Gsdmd/Il34/Ifi35/Zc3hav1/Tapbp/Tap1/Slamf9/Samhd1/Ptprj/Ereg/Ctsc/Pde4b/Lck/Rnf19b/Themis/Trim12a/Irf5/Plscr2/Isg20/Cd86/Il18bp/Il27ra/Il23r/Casp1/Tyk2/Rab20/Mcoln2/Il1rl1/Rnf31/Aim2/Adora2b/Ncf1/Foxf1/Tap2/Lcp1/Syk/Adar/H2-M3/Ifitm1/Fcgr2b/Tnfsf11/Tnfrsf14/Treml4/Trim56/Gm11127/Cd47/Clec2d/Tapbpl/Myd88/Eif2ak2/Themis2/Il18rap/St3gal1"
"GO:0001819","GO:0001819","positive regulation of cytokine production",173,0.672013034770435,1.95902207868025,9.99900009999e-05,0.00310538666987914,0.00266799976077573,931,"tags=61%, list=24%, signal=49%","Il12b/Il1b/Nos2/Gbp5/Rsad2/Il27/Tnf/Ccl5/Clec4e/Csf2/Il1a/Ifi205/Nlrp3/C3/Ccl20/Ccl3/Il23a/Isg15/Ccl4/Tnfsf15/Ccl2/Icosl/Cx3cl1/Tnfsf4/Cd274/Ifih1/Irf1/Tlr2/Ripk2/Oas1g/Mndal/Il15/Cd83/Oas2/Casp4/Nod2/Irf7/Bcl3/Camp/Cd74/Dhx58/Oas1a/Oas3/Ifi204/Lbp/Batf/Chil1/Arid5a/Tslp/Tlr1/Malt1/Cd14/Tnfrsf8/Stat1/Jak2/Ptgs2/Tlr3/Peli1/Rel/Abcc8/Nr4a3/Gata3/Nod1/Gsdmd/Zc3hav1/Ptprj/Ereg/Pde4b/Irf5/Il27ra/Il23r/Casp1/Tyk2/Mcoln2/Il1rl1/Aim2/Adora2b/Syk/H2-M3/Tnfrsf14/Trim56/Ccdc88b/Myd88/Eif2ak2/Pnp/Rnf135/Ptprc/Il18/Egr1/Il1r1/Mapk11/Mapkapk2/C5ar1/Rela/Bcl10/Cebpb/Stat5a/Serpine1/Il1rl2/Ifngr1/Traf2/Il20rb/Rasgrp1/Lacc1/Ly9/Ticam2"
"GO:0071345","GO:0071345","cellular response to cytokine stimulus",298,0.662284335977145,1.95208825174256,9.99900009999e-05,0.00310538666987914,0.00266799976077573,421,"tags=34%, list=11%, signal=32%","Il12b/Il1b/Cxcl10/Nos2/Cxcl1/Cxcl2/Gbp5/Ccl22/Cxcl9/Tgtp2/Gbp4/Tnf/Ccl5/Saa3/Csf2/Ifit1/Il1a/Cxcl5/Gbp6/Ifi205/Csf3/Tgtp1/Iigp1/Zbp1/Cxcl11/Gm4951/Ccl20/Traf1/Ccl3/Oasl1/Gbp2/Isg15/Ccl4/Gbp3/Parp14/Icam1/Oasl2/Ifi203/Gbp7/Ifit2/Ccl2/Igtp/Ifi47/Ifit3/Gm4841/Cx3cl1/Gbp9/F830016B08Rik/Irgm2/Irf1/Nfkbia/Tlr2/Ripk2/Socs3/Oas1g/Mndal/Il15/Zc3h12a/Gm5431/Oas2/Casp4/Stx11/Irf7/H2-Q7/Cd74/Ebi3/Ccl7/Parp9/Ccl8/Ccl9/Selp/Oas1a/Oas3/Ifi204/Foxh1/Gm12185/Irgm1/Trex1/Socs1/Ccl17/Tslp/Birc3/Csf1/Stat2/Il15ra/Nmi/Nlrc5/Il13ra2/Plscr1/Il1rn/Stat1/Jak2/Ikbke/Nfkb1/Edn1/Il2rg/Pdgfb/Gfpt2/Il13ra1/Il1r2"
"GO:0002287","GO:0002287","alpha-beta T cell activation involved in immune response",30,0.75467171012056,1.95133798108311,0.000108554059921841,0.00310538666987914,0.00266799976077573,358,"tags=50%, list=9%, signal=46%","Il12b/Il27/Nlrp3/Il23a/Tnfsf4/Irf1/Ripk2/Zc3h12a/Nfkbiz/Bcl3/Batf/Relb/Malt1/Nfkbid/Sema4a"
"GO:0002237","GO:0002237","response to molecule of bacterial origin",125,0.674933820115827,1.94878219919219,0.000100220485067148,0.00310538666987914,0.00266799976077573,605,"tags=46%, list=16%, signal=40%","Il12b/Il1b/Cxcl10/Nos2/Cxcl1/Cxcl2/Cxcl9/Tnf/Ccl5/Cmpk2/Il1a/Cxcl5/Gbp6/Nlrp3/Cxcl11/Gbp2/Tnfaip3/Ccl2/Igtp/Cx3cl1/Tnfsf4/Cd274/Nfkbia/Tlr2/Ripk2/Zc3h12a/Nod2/Trim30a/Bdkrb1/Trim30d/Cxcl16/Lbp/Slpi/Irgm1/Gch1/Arid5a/Tlr1/Ptgir/Malt1/Cd14/Tnip1/Plscr1/Stat1/Tnfrsf1b/Jak2/Ptgs2/Nfkb1/Peli1/Gpr31b/Nfkbib/Zfp36/Pde4b/Trim12a/Irf5/Plscr2/Cd86/Il23r/Casp1"
