"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Zswim4",849.115280452449,0.896645678234377,0.130622580463498,6.86440028249893,6.67711622525405e-12,4.30892679374692e-10
"Zmynd15",167.068934816754,1.93700423297981,0.282302996357606,6.86143703032509,6.81712537278497e-12,4.38015125039201e-10
"Ogfr",2315.3968858547,1.69471847803511,0.24740414942093,6.85000022029436,7.38498748208245e-12,4.72447380996599e-10
"Oas2",280.166338815968,5.08265875414323,0.744912763068528,6.8231597122946,8.90595465469067e-12,5.67293956409563e-10
"8430427H17Rik",194.234814892271,-1.62017962883618,0.237600410004808,-6.81892606499877,9.17235882301939e-12,5.81755874191333e-10
"A630072M18Rik",290.962287190038,3.39144782739859,0.498230596485185,6.80698425854188,9.96658317564255e-12,6.29428060554041e-10
"Cd300lb",559.1792255155,-4.75074174068587,0.698421828461248,-6.80210948038756,1.03098198306135e-11,6.48334116837471e-10
"Mndal",542.833942574316,5.15351655475704,0.757731615194892,6.80124261864345,1.03720572775642e-11,6.4948416291459e-10
"Rassf4",4337.15305888877,4.60346727955498,0.677142605162876,6.79837193001272,1.05808010966967e-11,6.59759825345923e-10
"Eif6",2292.29243460141,0.882076766670303,0.129776965652026,6.79686693427121,1.06918764829569e-11,6.63884666660242e-10
"Mcc",1022.24093925646,1.65380802059644,0.243360760476258,6.79570534444392,1.07783872834554e-11,6.66456097384533e-10
"Bcl2a1a",64.3543099998541,5.87615146558613,0.865095403598453,6.79248952328689,1.10214822051505e-11,6.78647766782145e-10
"Traf3",2122.94875907623,0.835412234571136,0.123131284164217,6.7847277013449,1.16305664447831e-11,7.13180543240685e-10
"Uap1",1894.57554988587,1.71986472719568,0.253813740284643,6.77608992037591,1.23471848368621e-11,7.53994617847718e-10
"Engase",112.733079337452,-1.10519153744137,0.163153193051174,-6.77394978776002,1.25313179832905e-11,7.62089782539369e-10
"Stip1",3633.6378908678,0.892989041430758,0.131966191285034,6.76680165378106,1.31660372880621e-11,7.97408602635173e-10
"Rrad",158.486077367568,1.57984135136047,0.234295804556134,6.74293487394462,1.55218796293865e-11,9.36254437400302e-10
"Ddx58",3314.26920870726,2.60099162526183,0.387916132752795,6.70503597466866,2.01356755164159e-11,1.20961387309591e-09
"Gm12185",191.848551103221,4.36574416859991,0.651419264822113,6.70189600516665,2.05732437958218e-11,1.23089634337917e-09
"Arl5c",149.433152380348,3.6578905224273,0.546672897098004,6.69118689045149,2.21367729174033e-11,1.31910173457011e-09
"Fpr2",65.5533049594486,5.94750132810567,0.889118136762424,6.68921382006952,2.24372697950907e-11,1.33163844591105e-09
"Znfx1",4381.55181284521,2.43437960916258,0.364240626860503,6.68343789693427,2.33400795664798e-11,1.37967878333375e-09
"Abtb2",436.333739097014,1.26872744078641,0.19008148404258,6.67465033312873,2.4782232614127e-11,1.45909097040466e-09
"Cd44",8432.53010529505,1.96585908209102,0.294598817312947,6.67300398562945,2.50619582920616e-11,1.46970483984161e-09
"Abcd2",109.736912597042,-3.16102520957922,0.474516130885286,-6.66157587452679,2.70906875799891e-11,1.58239597255762e-09
"Rela",2585.46015684469,1.18895762819139,0.178561826335397,6.65852076332454,2.76597219357413e-11,1.60927311325348e-09
"Isg20",240.371130374144,2.80342529127975,0.42198601032301,6.64340812894216,3.06511562111361e-11,1.77632465289478e-09
"Ereg",838.484688295941,2.59653454224181,0.390975229223547,6.64117403907754,3.11194319153745e-11,1.78942787877589e-09
"Trim12a",490.492775564274,2.10085414680705,0.316333525475778,6.64126302657071,3.11006465424352e-11,1.78942787877589e-09
"Clic4",17850.0834940051,1.88639597730961,0.284354076091264,6.63396847775153,3.26779643928275e-11,1.87176340231475e-09
"Adamts4",1316.2957671198,1.58022985940981,0.238241401536748,6.63289356600792,3.29169173813343e-11,1.87817067591258e-09
"Nfkbid",159.995318378522,2.81434456307024,0.424503532661205,6.62973178439096,3.36297377397814e-11,1.91146255507111e-09
"Dnaja2",6473.86640807785,1.15763347862225,0.174649345500275,6.62832989901145,3.39506046284247e-11,1.92230664827149e-09
"St3gal1",4553.92104428813,1.59429504854117,0.240710822303889,6.62327947402559,3.51315893520404e-11,1.98158254749791e-09
"Ccl12",89.8785803834036,5.7729543965565,0.871779958990579,6.62203155397253,3.54295399587976e-11,1.99078989167722e-09
"Jdp2",1181.92378030924,1.57846242508629,0.238843221523985,6.60878050050829,3.87498758014627e-11,2.16911236588642e-09
"Myd88",1060.01887975422,1.9414964666375,0.293987662131544,6.60400661905594,4.00191645976162e-11,2.23171024310782e-09
"Zhx2",974.032708245849,1.37967583423407,0.209600710603148,6.58240055705875,4.62912416096548e-11,2.57177431769729e-09
"Ttpal",1217.03084576773,0.43618934905174,0.0663528019454741,6.57378944464443,4.90505820317606e-11,2.71486704593767e-09
"Psmd7",3202.85483776869,0.384934410644748,0.0586857634082579,6.55924688185249,5.40802044937349e-11,2.98207933585229e-09
"Junb",2170.11762468803,2.3967784289961,0.3655386531423,6.55683990842702,5.49599594727706e-11,3.0193244650134e-09
"Ccrn4l",691.433578609592,2.07466541902497,0.318342615309931,6.51708354222423,7.16875047380514e-11,3.92369609266268e-09
"Trip10",1141.20605719741,0.835188546304883,0.128200671381551,6.5146971330532,7.28364687448858e-11,3.97187208528385e-09
"Slc4a7",1331.40422839622,1.30002061285124,0.19963937506576,6.51184473214774,7.42334315690962e-11,4.03316783723568e-09
"Bcl2a1d",152.394642596954,4.74205300110913,0.728668119222089,6.50783652531916,7.62408181015394e-11,4.12705791173828e-09
"Hivep1",2726.75941863647,1.40665161673626,0.216251691174046,6.5046964909243,7.78503981098519e-11,4.19880723820216e-09
"Parp8",1025.3207641068,1.56032612206268,0.239923696532093,6.50342648356942,7.85107991689664e-11,4.21902760043267e-09
"Hdc",29.3273737626513,5.19715407170397,0.799692444284252,6.4989410727215,8.08873350468441e-11,4.33098926566037e-09
"Mrgpre",326.622544081323,-2.58525325683026,0.398168183662205,-6.4928674939621,8.42177589264143e-11,4.47687065257032e-09
"Tap2",1279.47011692722,1.99563583113985,0.307350230564789,6.49303508727701,8.41240862442173e-11,4.47687065257032e-09
"Nfkbib",1012.18814957453,2.19526284173098,0.338165400371345,6.49168377167009,8.48822853737963e-11,4.49602298657334e-09
"Cflar",6585.34405311567,2.42473061350637,0.374243934298249,6.47901112426318,9.23256976357124e-11,4.87281842735914e-09
"Sp100",481.862032138675,3.20697272948402,0.495139340992221,6.47690955652504,9.36202701618096e-11,4.92355997313602e-09
"Lhx2",38.0431822170026,6.21169878166073,0.960792944934083,6.46517942748518,1.0117868179055e-10,5.3021934734069e-09
"Mtmr14",1302.26038044272,2.28138535188588,0.353163944806661,6.45984785659482,1.04808299755602e-10,5.47299312292678e-09
"Ptpn2",674.207514221452,1.3307443428322,0.207262641303523,6.42057022173817,1.35764824773017e-10,7.06455133977338e-09
"Nfil3",357.961709812655,1.36196859998094,0.212527393887843,6.40843787271817,1.47018164622351e-10,7.59748773353148e-09
"Pxn",2248.09606881807,0.738108082230038,0.115177847394451,6.40842053335335,1.47034882378536e-10,7.59748773353148e-09
"Ikbke",1298.07142187744,2.39292451410211,0.373452729202255,6.40757002690466,1.47857182903804e-10,7.613356964991e-09
"Setdb2",549.057390135967,3.00155910098957,0.46907517503324,6.3988871309953,1.56513480703251e-10,8.03109797858557e-09
"Lyl1",96.9826898724057,-4.28485715410011,0.669742883729884,-6.39776436329893,1.57668350021585e-10,8.06236289487536e-09
"Slfn2",4078.39609392232,4.03026057114704,0.63113915928151,6.38569246081181,1.70623599449602e-10,8.69474328505593e-09
"Zbtb7c",344.482142437812,1.93189287817049,0.303118198086726,6.37339787041671,1.84885413225285e-10,9.38912933554384e-09
"Nhs",297.708714825412,2.21838641367211,0.348236913087728,6.37033677447415,1.88613578991826e-10,9.54565572034659e-09
"Parp10",951.194499613033,2.46735740637151,0.387497168277392,6.36742048294205,1.92233650560926e-10,9.69566173375211e-09
"Il18bp",97.3850555097505,2.64201868917509,0.415892148254699,6.35265344696307,2.11632140025044e-10,1.06377543037078e-08
"Whamm",634.378262373157,1.5587327073327,0.246036523182681,6.33537121712352,2.36770511090658e-10,1.1860998687789e-08
"Gm5431",151.813822067405,4.44849223159618,0.703101901443714,6.32695235564272,2.50050518792589e-10,1.24839411037733e-08
"E2f2",63.2506537359437,-2.30540455631514,0.364711023288283,-6.32118145355,2.59571004776396e-10,1.29156239346316e-08
"Arrdc4",1260.03120247648,2.58731842929107,0.40994153231278,6.31143279065703,2.76463860700923e-10,1.37100098437525e-08
"Nod1",1974.10789822809,1.61172749123858,0.255557107626155,6.30672144558906,2.85008095611168e-10,1.4086453635257e-08
"Clec2d",565.968824568895,2.66658232455549,0.423885110253744,6.29081385510152,3.15805846064098e-10,1.55565959771175e-08
"Gm14446",623.73643597014,5.92737294679965,0.944002517388405,6.27898002136456,3.40801377130387e-10,1.67321021635643e-08
"Zufsp",664.619801494087,2.60669010512422,0.415572518111069,6.27252763722825,3.55233373383592e-10,1.73829099068302e-08
"Adtrp",30.765077466527,3.27685062486703,0.522544169595661,6.27095433368364,3.58841860203236e-10,1.7501534686744e-08
"Trim47",687.052937094426,1.04811074849577,0.167340251320234,6.26335110785769,3.76790918954582e-10,1.83165006589171e-08
"Tnfrsf1b",9614.08751884047,2.78599903272277,0.445635370759562,6.25174574445062,4.05889802454387e-10,1.96663590185932e-08
"Rab12",2233.5223280899,0.855257765928997,0.137201185902635,6.23360330526537,4.55826515423203e-10,2.20137393624971e-08
"Map3k1",348.38453131981,-1.32116970669309,0.212221294348529,-6.22543421360604,4.80224129473086e-10,2.31164566298152e-08
"Rab32",2072.6690191632,1.67862612449051,0.269776774490337,6.22227813221421,4.89987410432914e-10,2.35098504914857e-08
"Slamf8",45.367218078929,4.33535418250902,0.697224133896893,6.21802082248367,5.03464762196434e-10,2.40783244522295e-08
"Calcrl",495.696011196676,2.92332834440098,0.470200081232001,6.21720084935201,5.0610178243008e-10,2.41263617443604e-08
"Slc25a37",1403.91056725256,1.56286109850179,0.252136879218378,6.19846292754414,5.70172316031462e-10,2.70932684447361e-08
"Eif2ak2",2365.78598922857,2.39909396016698,0.387127728703995,6.19716383581857,5.74896510698942e-10,2.7230194343298e-08
"Pnrc1",1346.35721044682,0.90581309348682,0.146305859718967,6.19122908150612,5.96968736561445e-10,2.81853162584825e-08
"C130050O18Rik",21.8250487093468,-3.7327726009049,0.603457160043232,-6.18564638563156,6.18485103913694e-10,2.91081938396069e-08
"Rab20",269.840121820241,1.87286716259065,0.302869744111198,6.1837380557334,6.26012127314837e-10,2.93689118014561e-08
"Marcksl1",2223.59026612896,2.05361080175816,0.332302378066864,6.17994614936202,6.41234706260681e-10,2.99878686364568e-08
"Katna1",1046.01428963636,2.19009336672637,0.354458578355098,6.17870041935429,6.46314041892945e-10,3.01300596564478e-08
"Socs1",147.452070422887,3.77181489988549,0.610508459965028,6.17815337088294,6.48556959746137e-10,3.01395432425422e-08
"Stat1",4306.74869531353,2.4005212209569,0.389233871897079,6.16729784912358,6.94668340656374e-10,3.21812186151094e-08
"Micall2",645.628796906865,1.6278428894416,0.264476621243587,6.15495948862086,7.50966893055424e-10,3.46805898299158e-08
"Ube2z",3639.22319105096,0.464108166997079,0.0756287349733518,6.13666441942485,8.42721393193492e-10,3.87966876903845e-08
"Sp140",389.009752357741,3.45025385698421,0.563656939962372,6.12119467067068,9.28763499457666e-10,4.26250527794577e-08
"Apol9a",74.7732536742459,4.10081228836319,0.67014942462184,6.11925062933128,9.40164333945042e-10,4.30147013221047e-08
"Trib1",280.531085539602,1.44132239440747,0.236989258632485,6.08180473125417,1.18837244753238e-09,5.42029877457826e-08
"Ifnar2",1356.66533617995,1.2836620650469,0.211126834444149,6.08005168280245,1.20143815969348e-09,5.4462739644019e-08
"Nub1",4380.57561695863,1.15763970311234,0.190389447194265,6.08037745879442,1.19899955810659e-09,5.4462739644019e-08
"Daam1",2538.54117734348,1.26373976244618,0.207917535871795,6.07808166419122,1.21628812424449e-09,5.49672963305353e-08
"Notch1",824.649679330231,2.21350349825108,0.36529830603947,6.05944090529648,1.36595499025307e-09,6.1355874911732e-08
"Slc11a2",2381.26050976246,1.80707246087494,0.298222122268226,6.05948494742998,1.36558105757927e-09,6.1355874911732e-08
"Tlr3",903.845801384772,3.26498206692076,0.539063779322989,6.05676395290601,1.38887159172404e-09,6.21961950984783e-08
"Ccdc86",703.481418224019,1.26837959311842,0.210140380486063,6.03586797637183,1.5811048582475e-09,7.05908386561377e-08
"Cers6",1737.40705174041,1.80936472723823,0.300053256867997,6.03014526862552,1.6381236222838e-09,7.29162376208134e-08
"Ptpn23",3965.88587714275,0.599870067944287,0.0997638602276492,6.01289952669689,1.82233992997936e-09,8.08724909466514e-08
"Tspan14",648.217283711868,-1.2237010015812,0.20368951672067,-6.00767786817094,1.88199292458788e-09,8.32697348489811e-08
"Ninl",1071.33533943059,1.19469584748182,0.19899160964272,6.00374985471418,1.92811682915749e-09,8.50558522426549e-08
"Zcchc2",1685.01409643103,1.66341319366572,0.277387031398505,5.99672300928877,2.0133905008278e-09,8.85532286346226e-08
"3-Mar",116.538579052345,1.58020431595611,0.263652455328152,5.99351261109753,2.05356231811086e-09,9.00520591603631e-08
"Dusp16",1067.25981556279,0.85824549982876,0.143477862384257,5.9817276725955,2.2078318057419e-09,9.65305870569641e-08
"Gpr146",297.105720425749,-1.39603055360532,0.233422637470557,-5.98069908185923,2.22181993323326e-09,9.68556193903277e-08
"Chek2",431.630636648151,-0.991571331681692,0.165985552964806,-5.97384118057512,2.31731407331653e-09,1.00538710502541e-07
"Papd7",1334.28646683988,1.63437122824874,0.273596370835249,5.97365828815362,2.31991475716379e-09,1.00538710502541e-07
"Tank",1444.26207887874,1.45779882865244,0.244637276596944,5.95902165414579,2.53752476932535e-09,1.09647780821901e-07
"Ifi44",670.746369119203,4.28933874670333,0.720678467447463,5.95180644413525,2.65198899073962e-09,1.14259747245336e-07
"Casp9",499.44351942126,-0.877608889875305,0.147591850607823,-5.94618799250146,2.74458924446014e-09,1.17905639112302e-07
"Eif4e2",2187.70428561718,0.291196383174197,0.0490120053757622,5.94132765924738,2.8272286583832e-09,1.2081875605692e-07
"Mtdh",4600.76503732469,1.12200194709017,0.188849812570568,5.94123939980566,2.82875149517487e-09,1.2081875605692e-07
"Arrb1",783.705093679187,-2.22444658170129,0.374472946080738,-5.94020637534038,2.84663489089916e-09,1.21159355898725e-07
"Vnn3",17.7175571168696,3.97927637550791,0.669930666828904,5.93983313876896,2.85312328141537e-09,1.21159355898725e-07
"Irf2",923.202755826804,1.87029010790941,0.315749275268194,5.9233393531016,3.15468898527614e-09,1.3358164419602e-07
"Spsb1",1541.48439997571,1.61983758046557,0.273549685522717,5.92154795341939,3.18925278512611e-09,1.34659364738839e-07
"Olr1",2827.22090423249,1.64831420087083,0.279361433179942,5.90029261415308,3.62857455130151e-09,1.52772292647104e-07
"Rasgrp3",1207.01638888817,-2.18627552447867,0.370732747757576,-5.89717400931706,3.69779847850242e-09,1.55244505441218e-07
"Lacc1",960.325396606755,2.41000557404877,0.408825380405674,5.894950973096,3.74792643744353e-09,1.56703565993901e-07
"Slco5a1",81.6294257673765,1.53525094221849,0.26044624200345,5.89469416186912,3.75375980253357e-09,1.56703565993901e-07
"Rbm7",1454.63513166325,0.883619793580879,0.149972496356157,5.89187894480627,3.81828861256345e-09,1.58948363708345e-07
"Madcam1",28.1661150769718,3.78490301262835,0.644445749220181,5.87311347341233,4.27685506253544e-09,1.77537539646485e-07
"Rnf31",871.907451033198,1.8334107236194,0.312418645795075,5.86844206738541,4.39909052455652e-09,1.82100167428281e-07
"Mast1",77.7126107084179,-1.79953412550427,0.30714829698593,-5.85884454891413,4.6609873819334e-09,1.92402434441932e-07
"Fam46a",1243.69326512537,3.16194721484204,0.541050998464766,5.84408350379924,5.09364739612093e-09,2.09676660779596e-07
"Kpna3",3291.68958044264,2.1146208699797,0.3621537877301,5.83901353961716,5.25108026646624e-09,2.15556844938439e-07
"G0s2",35.0438720282032,-2.29580337314747,0.393602874689976,-5.83279117297041,5.45077701967783e-09,2.23134578384485e-07
"Armc2",19.3960656851694,-3.08429811820968,0.528857179008336,-5.8320057675932,5.47650255483356e-09,2.23568383302018e-07
"B3gnt8",41.5211811748877,-3.0205054482311,0.518039622437656,-5.83064560586697,5.52133360597191e-09,2.24777597876179e-07
"Trim25",3507.5519544596,2.33203129499044,0.400134773069032,5.82811455526289,5.60570949629973e-09,2.27585645429444e-07
"Smurf1",2164.31350283461,0.540702892492716,0.0928697118696508,5.82216614660796,5.80897574976115e-09,2.35191900356083e-07
"Tbc1d2b",1936.10710858327,0.919925096151011,0.15824156877866,5.81342249859614,6.12083164887634e-09,2.47141120511187e-07
"Lpar5",23.7035447426357,-4.46574824318785,0.768634591648207,-5.80997562653512,6.24819383456478e-09,2.51596208411985e-07
"Cd14",2000.53152449631,3.24174880513548,0.558044128211178,5.80912627022342,6.27997131451042e-09,2.5218863066803e-07
"Phc2",2170.0579245674,0.937639736803775,0.161614936723024,5.80168984263319,6.56499122987391e-09,2.62919892669584e-07
"4933412E12Rik",197.995470150841,1.86310305960062,0.32164564778368,5.79240873438969,6.93840318329692e-09,2.77123573629086e-07
"Trim56",1361.80561436577,1.6504434755769,0.284980001587731,5.79143612317235,6.97871006470405e-09,2.77982149154168e-07
"Cdv3",1471.0057578014,0.59807827817849,0.10330543716726,5.78941723280406,7.06310500831405e-09,2.80587542507702e-07
"Phlda1",749.726345861842,1.45101406770096,0.250904803522518,5.78312590006167,7.3325142753072e-09,2.90509104451715e-07
"Prokr2",143.22216928432,4.81030405572106,0.83193396576044,5.78207436370762,7.37850759331525e-09,2.91549693085596e-07
"Tnfsf15",1416.37599963082,3.68440224487781,0.638469791068006,5.7706759136007,7.89541936904896e-09,3.11142686495481e-07
"AI467606",41.7861186829962,-3.94198471160954,0.684638062196529,-5.7577644733371,8.52351652324734e-09,3.35001402075929e-07
"Slamf7",1466.24807000142,5.0162725272682,0.872585166812608,5.74874833776021,8.99065203361022e-09,3.5242402056417e-07
"Dgkz",1337.55751607818,-1.28687549439229,0.223876324961585,-5.7481535602887,9.02232814646441e-09,3.52730067059394e-07
"Gm6548",714.258364453203,2.02991244192321,0.353237485242808,5.74659408111201,9.10589748736537e-09,3.55057923663022e-07
