gene,log2FC,pvalue,adjusted_pvalue
Gpr64,3.41057893429258,1.24283039664931e-31,6.52865070961353e-30
ENSMUSG00000092500,-2.06251169434656,1.2804427659226401e-31,6.708436120722759e-30
Traf4,-0.862174416699995,1.37811762574685e-31,7.20111911881017e-30
Krit1,0.551476788353702,1.38951993262634e-31,7.241592827824209e-30
Phactr2,0.829023454322418,2.3211537477520202e-31,1.20651256746669e-29
Pfn1,-0.920541357236461,2.39444954704649e-31,1.24135284894525e-29
Smoc1,-2.53570680140393,2.59006302661436e-31,1.33925869919245e-29
Sema3b,2.47771922253334,2.85779385426223e-31,1.47384764296378e-29
ENSMUSG00000085042,2.44081214301342,3.34291003987259e-31,1.71955819297758e-29
4632428N05Rik,-1.57984876238276,3.38814811644594e-31,1.73831309062424e-29
Anpep,-3.70855847429277,3.8677684251232503e-31,1.97925803336281e-29
Dcaf10,0.589666611616357,4.25208910549035e-31,2.17031888260647e-29
Themis2,-5.70152440223167,4.5059731501902605e-31,2.29399208910972e-29
Pstpip1,-1.40722293978633,5.02102243230918e-31,2.54964944229362e-29
Cd83,-3.73497401732029,6.148683771819981e-31,3.11428474212591e-29
Cd93,-4.69921631971641,9.030411836560799e-31,4.56220091865434e-29
Grem1,0.928249651266603,1.06890273533914e-30,5.386399432737e-29
Clic5,2.64239802721435,1.0733018442999099e-30,5.39484003160289e-29
Abracl,-0.746139344916057,1.0909989421208199e-30,5.46990963285081e-29
Rasgef1a,-2.39695796737686,1.4666362441836399e-30,7.33466267166989e-29
Smurf2,0.574051328201553,2.0323440997670698e-30,1.01381719274023e-28
Ahrr,2.87273015382722,2.04218168763919e-30,1.01616497844237e-28
Gm4737,-0.747442907490081,2.4168898180258597e-30,1.1966021489046e-28
Ptpro,-2.75181070053517,2.4125812386841197e-30,1.1966021489046e-28
Bcorl1,-0.970750103586917,2.4877076166950097e-30,1.22859255962663e-28
Snx30,-0.558286431318005,3.00806999757495e-30,1.481886025671e-28
Caprin1,-0.372214861382954,3.1383842793751196e-30,1.54224720269838e-28
Ccng1,0.711552601902809,3.2206451951489e-30,1.57875389714675e-28
Aktip,0.768901715084675,3.3388008143538295e-30,1.63263237845588e-28
B430306N03Rik,-3.37781106867039,3.4084915941137396e-30,1.6626051115721298e-28
Srgn,-3.39539886166257,3.522732920195839e-30,1.71410817571397e-28
Gnb2l1,-0.572997857701744,3.66352964457904e-30,1.7782485559128299e-28
Col15a1,3.51368064067273,4.19708600083309e-30,2.0322516176161e-28
Pxdn,-1.60219535095296,4.911533992611559e-30,2.3723907119434e-28
Ccl6,-4.35171348526906,6.105146144798749e-30,2.94175947084171e-28
Itsn2,-0.547477446826764,6.17851257304029e-30,2.96988502418665e-28
Pfkl,-1.05050748167159,6.70515664097023e-30,3.2152281384449e-28
Slc26a7,4.73416144876416,6.89648964386479e-30,3.29898746152411e-28
Zdhhc24,0.955812345359823,7.26154708870173e-30,3.46524526613612e-28
Wfdc17,-6.79708222802437,7.78431345873395e-30,3.7057823013646e-28
Il10rb,-0.95682411869642,8.890089186957739e-30,4.222046193249669e-28
Sumf1,0.677270525362414,9.70980078151819e-30,4.60030848510015e-28
Perp,2.41864774980544,1.25469680263391e-29,5.9303139568883e-28
Itga5,-1.45308117891588,1.34909229239049e-29,6.3612913710717395e-28
Stap1,-6.26582768213759,1.49459431684483e-29,7.03062846812235e-28
Rerg,3.6310964162834,2.18427440109243e-29,1.0250561668065e-27
Card9,-4.50320619259558,5.45326895496364e-29,2.55310965447045e-27
Cxcl12,-1.84701522966105,5.54663243315017e-29,2.59069596004967e-27
Ccdc88b,-3.28912129855065,6.04696526825963e-29,2.81774353347326e-27
Chmp4c,1.52612106957216,7.019795155053039e-29,3.26338082748052e-27
Sirpa,-2.20064242030452,7.31625653711272e-29,3.39323523327823e-27
Mndal,-3.10345791139667,7.842377939506109e-29,3.62874889518643e-27
Btk,-6.68868472719204,8.79926557047423e-29,4.06201993840726e-27
Sema4g,-1.66144595070558,8.82331379156886e-29,4.06364898437744e-27
Ppfia4,1.94133939808868,8.955696653423749e-29,4.11504910729476e-27
Gamt,-1.5857985052658,9.24079699345427e-29,4.23622091801779e-27
Lhx9,2.37519170117214,9.79882189973803e-29,4.48165978989404e-27
Ttyh2,-1.05711588632336,1.04191295032519e-28,4.75438803415672e-27
Rapgef5,-3.64037178243813,1.7366444256121e-28,7.90632326547633e-27
Pls1,3.71878090071297,1.9074235401462698e-28,8.66390270391212e-27
Cd48,-8.10998068831085,2.41242741740083e-28,1.0932657339635199e-26
Lcp2,-3.1265378464265,2.74535563427102e-28,1.2413018945457399e-26
Cd5l,-5.83678135480567,2.97301971329487e-28,1.34117727567407e-26
Rbpms,-1.44062082248309,3.5550015125697498e-28,1.60007386261208e-26
Atn1,-0.746311654384835,6.712148603785559e-28,3.01422655213989e-26
Diras2,-2.18409546847835,8.06530625361655e-28,3.61369513680141e-26
Plekha6,2.25428203782073,8.18542725112052e-28,3.65923704923681e-26
Gm12505,-2.2326524542703,8.60510150458766e-28,3.83818536479401e-26
Stx3,-0.692977106728474,8.74155098346874e-28,3.8902848466655e-26
Fmo2,-4.76868497194099,9.471917589142959e-28,4.20587120931361e-26
Podnl1,-2.1406886592779,9.879087474094829e-28,4.37685566749383e-26
Dhh,3.59792481015125,9.990890764001299e-28,4.4165089439795e-26
Edil3,2.08522995069251,1.07092928915114e-27,4.7235375595432496e-26
Dpyd,2.35643228942853,1.07975517246702e-27,4.75188254123042e-26
Sp140,-3.90529259955053,1.30985815038587e-27,5.75175849451037e-26
Cd52,-6.20799616402318,1.3854549406112e-27,6.07025434598766e-26
Ugp2,2.11847145383167,1.62674424488765e-27,7.11170927720862e-26
S1pr2,-1.20489061427474,1.6636691050124e-27,7.25711518847257e-26
Vwf,-1.84328554309281,1.6866971535920998e-27,7.34139569884351e-26
Adrbk1,-0.633566894793301,1.79622259476107e-27,7.80096321637024e-26
Pip5k1c,-1.09945997339018,1.81354188941365e-27,7.858946078325601e-26
Serinc3,0.994272452653762,2.31551223075081e-27,1.0012315331395e-25
Arhgap5,0.986115230235538,2.89296059059321e-27,1.24819589403285e-25
Gabrb3,1.66606780589898,3.130226098705e-27,1.34763038388595e-25
Lif,1.71938161924935,3.89970275879031e-27,1.67526493351591e-25
Cd37,-7.07769330398628,3.94591477781948e-27,1.6914479709943102e-25
Tulp4,-0.751079415310887,3.97456328444086e-27,1.70004862386753e-25
Rab3gap1,0.57313757360671,3.98652454844844e-27,1.70148991718692e-25
Igsf3,-1.17708020940751,4.0083122152794496e-27,1.70711000239557e-25
Alcam,1.07861818916335,4.80429387321675e-27,2.04172179968207e-25
Psme1,-0.78005724846946,5.33358810523203e-27,2.26180682732366e-25
Igsf6,-2.368831408022,5.44836398427653e-27,2.30554274240625e-25
Itih2,2.0035270931569,6.02218524156976e-27,2.5429287105340602e-25
Vopp1,0.757045893040097,6.98684624138686e-27,2.9439894247750104e-25
Chd5,2.54145126075667,7.18873831585356e-27,3.0226278897487e-25
Cadm4,3.43617225630362,8.40372084491897e-27,3.52600185620287e-25
Lpl,-1.74672823722075,9.06347491004744e-27,3.79477922026595e-25
Lrrc20,-0.780976663282443,9.73091342449258e-27,4.065633110942e-25
Celsr2,2.14840561663688,1.21777808893813e-26,5.077237320701211e-25
Arhgap4,-3.66344026629588,1.45451821270861e-26,6.051529135395221e-25
Mal,5.32776503111713,1.73263967243958e-26,7.1935421536674e-25
Tes,-0.77163166512995,2.12405023951573e-26,8.80014454882209e-25
Hyal1,1.68854633928518,2.5040079788444002e-26,1.03317733350755e-24
Rb1cc1,0.509440678829926,2.5041664314463002e-26,1.03317733350755e-24
Gm15987,2.53255845499469,2.88302247349505e-26,1.1870140761974201e-24
Arhgef4,0.913649483380968,3.1635809295895e-26,1.29982482841474e-24
Pkmyt1,-2.26015921445431,3.52756712514012e-26,1.4463755558235e-24
Degs2,-3.45005010764241,3.74478792906037e-26,1.53226818485768e-24
Trim28,-0.879187133213902,3.75543403335627e-26,1.53345599168222e-24
Zfp710,-0.921044284277005,3.88501001088846e-26,1.5831016101982501e-24
Tmem62,0.988273193054469,4.85786516081699e-26,1.9754653315158002e-24
Antxr1,-0.715838428736843,6.77766443417311e-26,2.75050955849107e-24
B4galnt3,4.30975226048255,7.05236096118118e-26,2.8561340792481e-24
Il10ra,-6.89756667915312,9.05742320828504e-26,3.6606777391199404e-24
Ncf4,-6.85747370173177,9.47217660021956e-26,3.82050886742868e-24
Gpr137c,1.54315415010835,1.02946463995912e-25,4.14380441661594e-24
Lpxn,-2.98247726544589,1.0713187609400601e-25,4.30352875084318e-24
Casp1,-5.54698187205588,1.33987959933806e-25,5.37145254762975e-24
Slitrk6,5.1099102851092,1.36299402124239e-25,5.45307749427964e-24
Gja1,2.44211848451685,1.62184276463061e-25,6.47559961910174e-24
2200002D01Rik,1.47097791527194,1.73748119981609e-25,6.92335567025308e-24
Bzw1,-0.444695727979855,1.7882368822250302e-25,7.11129381839047e-24
Tspan3,0.58881470954923,1.8510811955284802e-25,7.346455309868951e-24
Tcfl5,2.12143140754321,1.97773173950691e-25,7.83339987383898e-24
Hhex,-3.29734839281203,2.81111672803505e-25,1.11120470423166e-23
Ikzf1,-5.31674082573805,2.83522489104987e-25,1.1185018673775201e-23
Irf5,-2.8389999312225,2.9045439968094503e-25,1.14274638854899e-23
Nlgn2,-0.791038039820568,2.90822146954499e-25,1.14274638854899e-23
Mcm2,-1.18922619860423,2.92650081055399e-25,1.1476519218259701e-23
Sipa1l2,-1.27518798774128,3.79843310627304e-25,1.48664366080299e-23
Rtn4rl1,-3.71581963162005,4.33897579239029e-25,1.69485358170606e-23
Trip11,0.501397444969226,4.4591709650224705e-25,1.73837444471073e-23
Ddx11,-1.52643009791071,4.99416652383261e-25,1.94311343493086e-23
Gsto1,-0.936128053301868,5.7005871218557605e-25,2.21361622276924e-23
Gm9581,-4.33904862608226,6.2505296411392905e-25,2.42241661473821e-23
Nup93,-0.807371747071999,6.552629157616841e-25,2.53453648120007e-23
Derl3,2.6375919360505,9.249653103891161e-25,3.57076276938519e-23
Limk1,-1.55963671306151,1.12771424432667e-24,4.34499083553413e-23
Klhl6,-4.51886887573064,1.37963814324912e-24,5.30531141532146e-23
Pm20d1,2.10257413482757,1.4060941934821801e-24,5.39656771467465e-23
Agbl2,1.34593352086826,1.53215538210506e-24,5.86901454298037e-23
Baz1b,-0.471025500326103,1.66258047807072e-24,6.3563211945391e-23
Gda,2.17933645302791,1.9022232827704802e-24,7.25850286936158e-23
Pdk2,0.794529360351179,2.00635255585991e-24,7.626450291026811e-23
Tmem56,2.53614314531517,2.0035825764069302e-24,7.626450291026811e-23
Cnksr1,2.74098729142549,2.49045647921634e-24,9.448467454865961e-23
Rft1,0.52684842717655,2.56102588386066e-24,9.697620765578681e-23
Shox2,1.84919189579826,2.56644060280168e-24,9.69957818661916e-23
Mfsd12,-1.62564526706696,2.59688540076115e-24,9.7959463765093e-23
Cdr1,3.76270176761017,2.62350329752305e-24,9.877539791662841e-23
Lyl1,-4.43371015764622,3.0760946785735e-24,1.15595785606204e-22
Sla,-3.41135985346642,3.35437894892899e-24,1.25814622546572e-22
Rnh1,-0.782568255968803,3.46246197999326e-24,1.2962305680867e-22
Dock10,-3.62998288536466,4.45447021191535e-24,1.6644590203164399e-22
Gngt2,-2.16857734020031,4.9714144712006504e-24,1.85412226342105e-22
Mfsd7c,-1.7467240391446,5.01178673773648e-24,1.86566587507769e-22
Slfn5,-3.32063651433363,5.12911047871371e-24,1.90575804728792e-22
Clec4n,-6.05542221936002,5.14797986361687e-24,1.90918713893387e-22
Mesdc2,0.561985407092019,5.49836860860003e-24,2.0353213443872e-22
Siae,-0.806454968543031,6.05948487902845e-24,2.2388440026917797e-22
Cpeb2,0.887704483709274,6.09678839566559e-24,2.24710881730688e-22
Tmcc3,-0.9770293411043,6.10454728191829e-24,2.24710881730688e-22
Sdf4,0.694062256128037,6.18252640922172e-24,2.27159096490217e-22
Ncl,-0.342458296332677,6.73950721336719e-24,2.47165186765785e-22
Arsb,-1.08501503443877,7.31148905394754e-24,2.67646449582952e-22
Rab26,2.81828607284172,8.980694543248521e-24,3.28143311318254e-22
Efcab14,0.556964889984013,9.31647479921956e-24,3.39785390283138e-22
Sox10,6.42015938361966,9.87946955246565e-24,3.59656277604834e-22
Asb16,3.03015078565263,1.01941144038067e-23,3.7042980119814097e-22
Dnajb4,1.08311690146642,1.0935889589066201e-23,3.96656332274481e-22
Lyn,-1.28098060592091,1.2394924561988999e-23,4.48755184690365e-22
Robo1,1.10584785780721,1.32677150619789e-23,4.7947779030553005e-22
Cdr2l,-1.23012923854689,1.55844556425313e-23,5.62175882595065e-22
BC004004,0.624178837386847,1.60815654297523e-23,5.79053312310573e-22
Slc35f1,2.13812646695216,2.28839530720772e-23,8.2249329698623595e-22
Pigb,0.797354021639802,2.5310577485447302e-23,9.08062819785868e-22
Dennd6b,1.14446513397924,2.69928429030521e-23,9.66665932824673e-22
Mid2,0.666605218971822,3.23795119603075e-23,1.15747988242226e-21
4930506M07Rik,-2.6952873296488,3.4243809382374e-23,1.22191783965502e-21
Ube2c,-2.89415504476761,3.4515423950847704e-23,1.22939470489674e-21
Ctnnd1,-0.561527571700543,3.8313025755131704e-23,1.36221034480185e-21
Nek2,-2.2656053640887,4.2436864424695705e-23,1.5061284284349e-21
1700007K13Rik,1.34742631282057,4.4308510549941305e-23,1.56974193726483e-21
Hspa12b,-1.16888632143259,4.48882624115456e-23,1.58744133713973e-21
Cnbd2,1.38109942105772,4.62574092518012e-23,1.6329442652810501e-21
Hfe,1.38121261898974,4.6911946697154104e-23,1.6531035451787201e-21
Sema4c,-0.879620010612135,5.1504258886869404e-23,1.81170576020526e-21
Gpc2,-1.02046658490328,5.41445587184094e-23,1.901203618545e-21
Ppp2r2c,2.54278302869892,5.72102034762088e-23,2.0052935745891e-21
Plxna4,-1.21327769989127,5.762275908237031e-23,2.0161857259138902e-21
Postn,-2.98336735675526,5.924327599069411e-23,2.06923075435574e-21
Gpr153,-1.02713411134967,6.22473128932208e-23,2.17032708545307e-21
Mgp,3.19392123673387,6.51470951312431e-23,2.26743949381219e-21
Rrm1,-1.46648836259179,7.136550081580811e-23,2.4795129441338e-21
Kcnd1,-1.95834431669556,8.06551522692338e-23,2.79736363492103e-21
Tead2,-1.05147478857672,8.482094501598671e-23,2.93670278863042e-21
Irx3,2.32182621661694,8.636102147053981e-23,2.98480570541461e-21
9530068E07Rik,0.509655975563498,9.05086042028267e-23,3.12270452549265e-21
Gm10521,-3.53351958984108,9.412372820749431e-23,3.24178489290646e-21
Plac8,-5.66208424808097,1.02612426967039e-22,3.52801476329035e-21
Zbed3,-0.716451691311902,1.03163671080358e-22,3.54082035021736e-21
Srgap2,-0.644261036736444,1.05838842304296e-22,3.62635369030153e-21
Adap2,-6.45353629620113,1.11029278875069e-22,3.797623210435e-21
Exd2,0.855884030541686,1.2219152458548e-22,4.17220853946697e-21
Serpine2,3.13890272465241,1.47621091349731e-22,5.03182115850272e-21
Cyp27a1,1.24940064047784,1.51469942429528e-22,5.1541421647325905e-21
Lrmp,-4.99760373781368,1.80547499467965e-22,6.1330406165756004e-21
Hoxc6,-1.06304430543974,1.811559396153e-22,6.14317162352981e-21
Ide,0.377497853553257,1.8211886733455298e-22,6.16526845930509e-21
Smarca5-ps,2.18853277342139,2.0216769115721798e-22,6.83230197214598e-21
Uba7,-1.42576391520095,2.03055060989911e-22,6.85060038815025e-21
Cenpa,-3.04371872612039,2.07825966634995e-22,6.99963510755009e-21
Dlx1,2.50104618596159,2.1121855687028e-22,7.1018205437335e-21
Atl2,0.545852178833236,2.49323390384008e-22,8.36881427655066e-21
Atp6v0d2,-4.80487980282512,2.51075295773599e-22,8.413358980542041e-21
Tiam2,1.07388649868526,2.54389044521029e-22,8.51000107718659e-21
ENSMUSG00000085328,0.547102637830952,2.92738299338616e-22,9.77637315362893e-21
Hiatl1,0.550736404695271,3.00758254664607e-22,1.00273004635991e-20
Birc5,-2.38049623103767,3.06778618495393e-22,1.0210829849887001e-20
Tmem86a,-0.736595983966526,3.26192044619963e-22,1.0838770556466001e-20
Cyp1a1,5.83610473663509,3.4560729226362097e-22,1.14454963478073e-20
Rgs1,-7.03114771860426,3.4535153840809e-22,1.14454963478073e-20
Kif20b,-2.07810775849449,3.7080147616367097e-22,1.22593529782059e-20
Gusb,-0.597944968194019,5.00162346999075e-22,1.65086918666161e-20
Galnt12,-2.53047083670138,5.043713774646839e-22,1.66199180687364e-20
Tsga10,0.899808054867189,5.38840487829954e-22,1.7726240898645202e-20
Cd300lh,-8.10471785813024,5.47035260779908e-22,1.79659806044532e-20
Pde10a,-1.32843039196017,5.59776153653085e-22,1.83539850114995e-20
Cdc20,-2.79961683442484,5.752250245686289e-22,1.8829349399268002e-20
Lmo2,-4.97272872254117,5.8011109511198e-22,1.8957954005936702e-20
Sp3,-2.08195131228528,6.75037460995359e-22,2.20237922200199e-20
Rb1,1.32337931064516,7.35757619026519e-22,2.39653682355282e-20
Aff2,1.60030726784244,8.123801594184559e-22,2.64176956931414e-20
Bmp4,4.14805901745966,8.94165327193761e-22,2.9029590393025e-20
Bahcc1,-0.822569920527114,1.0442441955463501e-21,3.3846500897872203e-20
AB124611,-2.95753273118308,1.08137212682018e-21,3.49926366005667e-20
Pif1,-3.76139131683089,1.63004813109253e-21,5.2661457076927504e-20
Rpa1,-0.943295403126775,1.6512508446498e-21,5.32595630740142e-20
Tmem255a,2.4462993308793,1.67559812594288e-21,5.3956984205159003e-20
Fignl2,-1.670609105832,1.82456450152059e-21,5.8658563941743e-20
Atrn,0.462616023241002,1.8907933119842302e-21,6.068925567347761e-20
Vsig10l,-1.4983283105337,1.97299230292527e-21,6.32251449306345e-20
Trip13,-2.16168719859566,2.05064090981986e-21,6.56072577997941e-20
Tspan13,1.32044379052516,2.08160469169238e-21,6.6490482764961e-20
Creg2,-2.94837278960333,2.09837849566261e-21,6.69183377264128e-20
Btbd11,1.10896750577847,2.12693419938952e-21,6.771994354454999e-20
Foxc2,1.41334671139798,2.1698680122200602e-21,6.89760290754511e-20
H60b,2.30623637459358,2.52130362687341e-21,8.00190657477582e-20
Acer3,0.729769953434924,2.63521080971183e-21,8.336695667018061e-20
Capn1,-0.761435400632575,2.63111174573207e-21,8.336695667018061e-20
Ccm2,-1.01213555978555,2.6449913462797903e-21,8.35429164620812e-20
Hoxc5,-1.569949332568,2.7578821650915402e-21,8.69699019068039e-20
Mcm6,-1.85289025040001,2.9799269634728702e-21,9.382269250336531e-20
Tnfrsf11a,-2.98967331794542,3.0798393914438e-21,9.6814506838338e-20
9-Sep,-0.937754086340281,3.50265295853845e-21,1.09931123915841e-19
Cpne2,0.62443611448349,3.662049194428e-21,1.1475193393426e-19
Slc37a3,0.516660435127976,3.84087355172626e-21,1.2016533936554e-19
Nxpe5,-3.51099263011291,3.96274804703873e-21,1.23782748144409e-19
Tmem176b,1.84252817810894,4.07005289545749e-21,1.2693437408132301e-19
Hs2st1,-0.692361543855372,4.12390827661075e-21,1.28411760235848e-19
B3gnt3,-3.78488059169592,4.53840037748888e-21,1.41096516602496e-19
Maff,0.961226195916867,4.78975084877277e-21,1.4867746992021302e-19
Csmd3,2.48619630650341,5.4919462943535004e-21,1.70207362149259e-19
Tnxb,-1.82811594325589,6.26676422739922e-21,1.9391718556158502e-19
Fas,1.58556082031015,6.88314824414949e-21,2.1265814013593802e-19
Tmem178b,2.8668637064012,6.97716058317266e-21,2.15226928643538e-19
Cldn25,0.706378039189399,8.741521171397701e-21,2.6923341411875603e-19
Fam115c,-0.820394371415595,9.20128895262903e-21,2.82953923009108e-19
Slc35b1,0.654667885466328,1.05125267529693e-20,3.22775317543881e-19
Knstrn,-2.53687696596973,1.1855385832744801e-20,3.6344281893448603e-19
Etv6,-0.704201244733428,1.22589034049383e-20,3.7523233853384503e-19
Nucb2,1.67995506379125,1.22848317020014e-20,3.7544568985560904e-19
Tfpi2,-3.52857623298115,1.2554395494301701e-20,3.8309283261810603e-19
Trps1,1.30876005482489,1.29652145803244e-20,3.9502016853652998e-19
Gm3512,-2.36696886826369,1.29889373415935e-20,3.9513504625640303e-19
Slc19a2,0.785281272689062,1.31989100146452e-20,4.00906769831338e-19
Prdm16,1.99851435698886,1.39055207191708e-20,4.21722714123214e-19
Fbp2,5.81307085952569,1.45570758350714e-20,4.40807843788614e-19
Ints7,-0.844721236089268,1.65197600464823e-20,4.994768365809711e-19
Smyd2,-0.674539925680052,1.66878076549833e-20,5.03788632315989e-19
Incenp,-1.1162738583905,1.74982689585479e-20,5.27451626263444e-19
En2,5.21761866740174,1.9210876192944202e-20,5.781948208587661e-19
Klhl5,-0.645835058606788,2.0793343509160102e-20,6.24873102967233e-19
Chaf1b,-1.82718900217106,2.14748178920759e-20,6.44374687173743e-19
Kif22,-1.71238354641969,2.17435557828639e-20,6.514514050284971e-19
Grik5,1.66104420174631,2.27276544792347e-20,6.7990705333348e-19
Ltbp4,-2.01893263882279,2.6388686265332702e-20,7.882376211141001e-19
Sppl2a,0.736878105558164,2.6696217096866802e-20,7.96222715943299e-19
Nfyb,0.832686985881895,2.71466290423656e-20,8.08438859481216e-19
Acly,-0.636835636722306,2.96963273675381e-20,8.83042142923009e-19
Ppargc1a,3.36328941607005,3.2132277749124603e-20,9.54044420605194e-19
Pigg,0.64693895321451,3.2447841973687e-20,9.61971650369607e-19
Snx20,-4.38693149126659,3.2702389288424904e-20,9.68068934929696e-19
Trf,-2.45523975076112,3.2990259424083903e-20,9.75132981544116e-19
Tacc1,-1.1158947512129,3.33016166480233e-20,9.82869174511854e-19
Sp110,-4.21243368733638,3.46911151374317e-20,1.0223554228894299e-18
